COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
63.000000,4318.974359,0.000000,0.000000,0.000000,3791.794872,0.000000,6969.230769,0.000000,0.000000,4271.794872,0.000000,0.000000,0.000000,3821.538462,8176.000000,8467.000000,87.346600,0.000000,0.000000,0.000000,0.000000,
64.000000,4318.461538,0.000000,0.000000,0.000000,3762.564103,0.000000,6909.743590,0.000000,0.000000,4247.179487,0.000000,0.000000,0.000000,3816.410256,8106.000000,8545.000000,87.354416,0.000000,0.000000,0.000000,0.000000,
65.000000,4310.769231,0.000000,0.000000,0.000000,3759.487179,0.000000,6893.846154,0.000000,0.000000,4223.076923,0.000000,0.000000,0.000000,3809.230769,8139.000000,8536.000000,87.362232,0.000000,0.000000,0.000000,0.000000,
66.000000,4327.692308,0.000000,0.000000,0.000000,3765.641026,0.000000,6903.076923,0.000000,0.000000,4230.769231,0.000000,0.000000,0.000000,3816.410256,8174.000000,8510.000000,87.370048,0.000000,0.000000,0.000000,0.000000,
67.000000,4319.487179,0.000000,0.000000,0.000000,3743.076923,0.000000,6873.333333,0.000000,0.000000,4230.256410,0.000000,0.000000,0.000000,3823.076923,8224.000000,8501.000000,87.377864,0.000000,0.000000,0.000000,0.000000,
68.000000,4348.717949,0.000000,0.000000,0.000000,3769.230769,0.000000,6864.615385,0.000000,0.000000,4229.743590,0.000000,0.000000,0.000000,3862.564103,8226.000000,8502.000000,87.385680,0.000000,0.000000,0.000000,0.000000,
69.000000,4496.923077,0.000000,0.000000,0.000000,3897.435897,0.000000,6908.717949,0.000000,0.000000,4304.615385,0.000000,0.000000,0.000000,3985.641026,8239.000000,8488.000000,87.393497,0.000000,0.000000,0.000000,0.000000,
70.000000,4548.717949,0.000000,0.000000,0.000000,3974.871795,0.000000,6873.846154,0.000000,0.000000,4390.256410,0.000000,0.000000,0.000000,4074.871795,8249.000000,8483.000000,87.401313,0.000000,0.000000,0.000000,0.000000,
71.000000,4408.205128,0.000000,0.000000,0.000000,3924.102564,0.000000,6826.153846,0.000000,0.000000,4347.179487,0.000000,0.000000,0.000000,4027.179487,8272.000000,8498.000000,87.409129,0.000000,0.000000,0.000000,0.000000,
72.000000,4338.974359,0.000000,0.000000,0.000000,3883.076923,0.000000,6828.717949,0.000000,0.000000,4242.564103,0.000000,0.000000,0.000000,3970.769231,8287.000000,8494.000000,87.416945,0.000000,0.000000,0.000000,0.000000,
73.000000,4400.000000,0.000000,0.000000,0.000000,3893.846154,0.000000,6797.435897,0.000000,0.000000,4212.307692,0.000000,0.000000,0.000000,3983.589744,8311.000000,8467.000000,87.424761,0.000000,0.000000,0.000000,0.000000,
74.000000,4385.641026,0.000000,0.000000,0.000000,3882.564103,0.000000,6735.897436,0.000000,0.000000,4204.615385,0.000000,0.000000,0.000000,3965.128205,8313.000000,8454.000000,87.432577,0.000000,0.000000,0.000000,0.000000,
75.000000,4328.205128,0.000000,0.000000,0.000000,3876.923077,0.000000,6767.692308,0.000000,0.000000,4173.333333,0.000000,0.000000,0.000000,3922.051282,8320.000000,8446.000000,87.440394,0.000000,0.000000,0.000000,0.000000,
76.000000,4387.179487,0.000000,0.000000,0.000000,3925.128205,0.000000,6769.743590,0.000000,0.000000,4208.717949,0.000000,0.000000,0.000000,3976.410256,8350.000000,8410.000000,87.448210,0.000000,0.000000,0.000000,0.000000,
77.000000,4488.717949,0.000000,0.000000,0.000000,3985.641026,0.000000,6703.076923,0.000000,0.000000,4286.153846,0.000000,0.000000,0.000000,4078.974359,8353.000000,8415.000000,87.456026,0.000000,0.000000,0.000000,0.000000,
78.000000,4508.205128,0.000000,0.000000,0.000000,4031.794872,0.000000,6691.282051,0.000000,0.000000,4306.666667,0.000000,0.000000,0.000000,4113.333333,8360.000000,8416.000000,87.463842,0.000000,0.000000,0.000000,0.000000,
79.000000,4481.025641,0.000000,0.000000,0.000000,4043.076923,0.000000,6673.846154,0.000000,0.000000,4286.666667,0.000000,0.000000,0.000000,4095.897436,8364.000000,8404.000000,87.471658,0.000000,0.000000,0.000000,0.000000,
80.000000,4479.487179,0.000000,0.000000,0.000000,4030.769231,0.000000,6525.641026,0.000000,0.000000,4263.589744,0.000000,0.000000,0.000000,4091.282051,8379.000000,8381.000000,87.479474,0.000000,0.000000,0.000000,0.000000,
81.000000,4511.282051,0.000000,0.000000,0.000000,4067.692308,0.000000,6414.358974,0.000000,0.000000,4252.820513,0.000000,0.000000,0.000000,4116.923077,8389.000000,8357.000000,87.487291,0.000000,0.000000,0.000000,0.000000,
82.000000,4534.358974,0.000000,0.000000,0.000000,4133.846154,0.000000,6507.179487,0.000000,0.000000,4279.487179,0.000000,0.000000,0.000000,4148.717949,8446.000000,8298.000000,87.495107,0.000000,0.000000,0.000000,0.000000,
83.000000,4440.512821,0.000000,0.000000,0.000000,4081.538462,0.000000,6598.461538,0.000000,0.000000,4223.076923,0.000000,0.000000,0.000000,4074.358974,8479.000000,8284.000000,87.502923,0.000000,0.000000,0.000000,0.000000,
84.000000,4255.384615,0.000000,0.000000,0.000000,3928.717949,0.000000,6491.282051,0.000000,0.000000,4061.025641,0.000000,0.000000,0.000000,3903.589744,8509.000000,8289.000000,87.510739,0.000000,0.000000,0.000000,0.000000,
85.000000,4242.051282,0.000000,0.000000,0.000000,3921.025641,0.000000,6398.974359,0.000000,0.000000,4080.000000,0.000000,0.000000,0.000000,3912.307692,8552.000000,8297.000000,87.518555,0.000000,0.000000,0.000000,0.000000,
86.000000,4368.717949,0.000000,0.000000,0.000000,4040.512821,0.000000,6449.743590,0.000000,0.000000,4259.487179,0.000000,0.000000,0.000000,4083.076923,8568.000000,8300.000000,87.526371,0.000000,0.000000,0.000000,0.000000,
87.000000,4372.307692,0.000000,0.000000,0.000000,4052.307692,0.000000,6413.846154,0.000000,0.000000,4289.230769,0.000000,0.000000,0.000000,4113.846154,8613.000000,8314.000000,87.534188,0.000000,0.000000,0.000000,0.000000,
88.000000,4308.717949,0.000000,0.000000,0.000000,3990.256410,0.000000,6306.666667,0.000000,0.000000,4197.948718,0.000000,0.000000,0.000000,4029.230769,8637.000000,8315.000000,87.542004,0.000000,0.000000,0.000000,0.000000,
89.000000,4310.256410,0.000000,0.000000,0.000000,3974.358974,0.000000,6380.512821,0.000000,0.000000,4175.897436,0.000000,0.000000,0.000000,4001.025641,8674.000000,8322.000000,87.549820,0.000000,0.000000,0.000000,0.000000,
90.000000,4316.410256,0.000000,0.000000,0.000000,3984.102564,0.000000,6507.179487,0.000000,0.000000,4195.897436,0.000000,0.000000,0.000000,4008.717949,8697.000000,8334.000000,87.557636,0.000000,0.000000,0.000000,0.000000,
91.000000,4292.820513,0.000000,0.000000,0.000000,3987.179487,0.000000,6441.538462,0.000000,0.000000,4187.692308,0.000000,0.000000,0.000000,4002.051282,8720.000000,8331.000000,87.565452,0.000000,0.000000,0.000000,0.000000,
92.000000,4257.948718,0.000000,0.000000,0.000000,3954.358974,0.000000,6290.256410,0.000000,0.000000,4144.102564,0.000000,0.000000,0.000000,3970.769231,8786.000000,8325.000000,87.573268,0.000000,0.000000,0.000000,0.000000,
93.000000,4205.641026,0.000000,0.000000,0.000000,3894.358974,0.000000,6190.256410,0.000000,0.000000,4091.282051,0.000000,0.000000,0.000000,3920.000000,8834.000000,8311.000000,87.581085,0.000000,0.000000,0.000000,0.000000,
94.000000,4187.179487,0.000000,0.000000,0.000000,3894.358974,0.000000,6234.358974,0.000000,0.000000,4098.461538,0.000000,0.000000,0.000000,3925.128205,8958.000000,8254.000000,87.588901,0.000000,0.000000,0.000000,0.000000,
95.000000,4131.282051,0.000000,0.000000,0.000000,3867.179487,0.000000,6356.923077,0.000000,0.000000,4040.000000,0.000000,0.000000,0.000000,3880.000000,9022.000000,8236.000000,87.596717,0.000000,0.000000,0.000000,0.000000,
96.000000,3964.102564,0.000000,0.000000,0.000000,3718.974359,0.000000,6372.820513,0.000000,0.000000,3833.846154,0.000000,0.000000,0.000000,3684.615385,9151.000000,8212.000000,87.604533,0.000000,0.000000,0.000000,0.000000,
97.000000,3950.769231,0.000000,0.000000,0.000000,3700.512821,0.000000,6305.641026,0.000000,0.000000,3811.794872,0.000000,0.000000,0.000000,3669.230769,9203.000000,8204.000000,87.612349,0.000000,0.000000,0.000000,0.000000,
98.000000,4173.846154,0.000000,0.000000,0.000000,3895.897436,0.000000,6325.128205,0.000000,0.000000,4072.307692,0.000000,0.000000,0.000000,3943.589744,9290.000000,8206.000000,87.620165,0.000000,0.000000,0.000000,0.000000,
99.000000,4316.410256,0.000000,0.000000,0.000000,4048.717949,0.000000,6377.948718,0.000000,0.000000,4242.564103,0.000000,0.000000,0.000000,4136.410256,9314.000000,8210.000000,87.627982,0.000000,0.000000,0.000000,0.000000,
100.000000,4261.538462,0.000000,0.000000,0.000000,4029.743590,0.000000,6362.564103,0.000000,0.000000,4178.974359,0.000000,0.000000,0.000000,4093.846154,9344.000000,8198.000000,87.635798,0.000000,0.000000,0.000000,0.000000,
101.000000,4177.948718,0.000000,0.000000,0.000000,3944.615385,0.000000,6352.307692,0.000000,0.000000,4089.743590,0.000000,0.000000,0.000000,4002.564103,9405.000000,8179.000000,87.643614,0.000000,0.000000,0.000000,0.000000,
102.000000,4165.128205,0.000000,0.000000,0.000000,3920.000000,0.000000,6354.358974,0.000000,0.000000,4092.307692,0.000000,0.000000,0.000000,3983.589744,9433.000000,8174.000000,87.651430,0.000000,0.000000,0.000000,0.000000,
103.000000,4162.564103,0.000000,0.000000,0.000000,3930.256410,0.000000,6336.923077,0.000000,0.000000,4091.794872,0.000000,0.000000,0.000000,3976.410256,9476.000000,8179.000000,87.659246,0.000000,0.000000,0.000000,0.000000,
104.000000,3971.282051,0.000000,0.000000,0.000000,3790.256410,0.000000,6264.615385,0.000000,0.000000,3902.564103,0.000000,0.000000,0.000000,3781.538462,9497.000000,8183.000000,87.667062,0.000000,0.000000,0.000000,0.000000,
105.000000,3761.025641,0.000000,0.000000,0.000000,3625.128205,0.000000,6160.512821,0.000000,0.000000,3715.384615,0.000000,0.000000,0.000000,3557.948718,9514.000000,8190.000000,87.674879,0.000000,0.000000,0.000000,0.000000,
106.000000,3967.692308,0.000000,0.000000,0.000000,3780.512821,0.000000,6184.102564,0.000000,0.000000,3931.282051,0.000000,0.000000,0.000000,3760.512821,9497.000000,8196.000000,87.682695,0.000000,0.000000,0.000000,0.000000,
107.000000,4273.333333,0.000000,0.000000,0.000000,4019.487179,0.000000,6238.461538,0.000000,0.000000,4219.487179,0.000000,0.000000,0.000000,4083.589744,9475.000000,8201.000000,87.690511,0.000000,0.000000,0.000000,0.000000,
108.000000,4203.589744,0.000000,0.000000,0.000000,3982.564103,0.000000,6197.948718,0.000000,0.000000,4141.538462,0.000000,0.000000,0.000000,4023.076923,9413.000000,8200.000000,87.698327,0.000000,0.000000,0.000000,0.000000,
109.000000,4057.435897,0.000000,0.000000,0.000000,3877.948718,0.000000,6165.128205,0.000000,0.000000,4003.589744,0.000000,0.000000,0.000000,3867.692308,9374.000000,8198.000000,87.706143,0.000000,0.000000,0.000000,0.000000,
110.000000,4057.435897,0.000000,0.000000,0.000000,3874.871795,0.000000,6152.820513,0.000000,0.000000,4013.846154,0.000000,0.000000,0.000000,3860.512821,9313.000000,8178.000000,87.713959,0.000000,0.000000,0.000000,0.000000,
111.000000,4029.230769,0.000000,0.000000,0.000000,3858.974359,0.000000,6116.410256,0.000000,0.000000,3991.282051,0.000000,0.000000,0.000000,3837.435897,9277.000000,8164.000000,87.721776,0.000000,0.000000,0.000000,0.000000,
112.000000,3938.974359,0.000000,0.000000,0.000000,3793.846154,0.000000,6099.487179,0.000000,0.000000,3897.435897,0.000000,0.000000,0.000000,3750.769231,9209.000000,8136.000000,87.729592,0.000000,0.000000,0.000000,0.000000,
113.000000,3812.820513,0.000000,0.000000,0.000000,3694.871795,0.000000,6100.000000,0.000000,0.000000,3767.692308,0.000000,0.000000,0.000000,3614.358974,9160.000000,8135.000000,87.737408,0.000000,0.000000,0.000000,0.000000,
114.000000,3790.769231,0.000000,0.000000,0.000000,3681.025641,0.000000,6090.256410,0.000000,0.000000,3756.410256,0.000000,0.000000,0.000000,3581.025641,9051.000000,8147.000000,87.745224,0.000000,0.000000,0.000000,0.000000,
115.000000,3984.102564,0.000000,0.000000,0.000000,3830.769231,0.000000,6128.205128,0.000000,0.000000,3960.000000,0.000000,0.000000,0.000000,3786.153846,8991.000000,8156.000000,87.753040,0.000000,0.000000,0.000000,0.000000,
116.000000,4082.564103,0.000000,0.000000,0.000000,3905.641026,0.000000,6142.564103,0.000000,0.000000,4065.641026,0.000000,0.000000,0.000000,3906.153846,8929.000000,8167.000000,87.760856,0.000000,0.000000,0.000000,0.000000,
117.000000,3959.487179,0.000000,0.000000,0.000000,3812.307692,0.000000,6097.435897,0.000000,0.000000,3949.230769,0.000000,0.000000,0.000000,3780.512821,8786.000000,8160.000000,87.768673,0.000000,0.000000,0.000000,0.000000,
118.000000,3891.794872,0.000000,0.000000,0.000000,3770.769231,0.000000,6034.871795,0.000000,0.000000,3872.820513,0.000000,0.000000,0.000000,3703.589744,8717.000000,8148.000000,87.776489,0.000000,0.000000,0.000000,0.000000,
119.000000,3920.512821,0.000000,0.000000,0.000000,3797.435897,0.000000,5934.871795,0.000000,0.000000,3892.307692,0.000000,0.000000,0.000000,3733.846154,8423.000000,8147.000000,87.784305,0.000000,0.000000,0.000000,0.000000,
120.000000,3891.282051,0.000000,0.000000,0.000000,3771.794872,0.000000,5850.769231,0.000000,0.000000,3884.615385,0.000000,0.000000,0.000000,3709.743590,8504.000000,8134.000000,87.792121,0.000000,0.000000,0.000000,0.000000,
121.000000,3853.846154,0.000000,0.000000,0.000000,3750.256410,0.000000,5876.923077,0.000000,0.000000,3875.897436,0.000000,0.000000,0.000000,3675.897436,8371.000000,7828.000000,87.799937,0.000000,0.000000,0.000000,0.000000,
122.000000,3858.461538,0.000000,0.000000,0.000000,3781.025641,0.000000,5912.820513,0.000000,0.000000,3891.282051,0.000000,0.000000,0.000000,3687.692308,8316.000000,8113.000000,87.807753,0.000000,0.000000,0.000000,0.000000,
123.000000,3905.641026,0.000000,0.000000,0.000000,3818.461538,0.000000,5929.743590,0.000000,0.000000,3922.564103,0.000000,0.000000,0.000000,3716.923077,8239.000000,8287.000000,87.815570,0.000000,0.000000,0.000000,0.000000,
124.000000,3919.487179,0.000000,0.000000,0.000000,3817.435897,0.000000,5923.589744,0.000000,0.000000,3909.743590,0.000000,0.000000,0.000000,3704.102564,8199.000000,8240.000000,87.823386,0.000000,0.000000,0.000000,0.000000,
125.000000,3794.358974,0.000000,0.000000,0.000000,3862.051282,0.000000,5871.794872,0.000000,0.000000,3812.307692,0.000000,0.000000,0.000000,3640.512821,8144.000000,8233.000000,87.831202,0.000000,0.000000,0.000000,0.000000,
126.000000,3920.512821,0.000000,0.000000,0.000000,4078.461538,0.000000,5919.487179,0.000000,0.000000,3786.666667,0.000000,0.000000,0.000000,3675.384615,8075.000000,8269.000000,87.839018,0.000000,0.000000,0.000000,0.000000,
127.000000,4299.487179,0.000000,0.000000,0.000000,4347.692308,0.000000,6057.948718,0.000000,0.000000,3868.205128,0.000000,0.000000,0.000000,3818.461538,8058.000000,8284.000000,87.846834,0.000000,0.000000,0.000000,0.000000,
128.000000,4209.743590,0.000000,0.000000,0.000000,4475.897436,0.000000,6053.846154,0.000000,0.000000,3908.717949,0.000000,0.000000,0.000000,3885.641026,8061.000000,8276.000000,87.854650,0.000000,0.000000,0.000000,0.000000,
0.000000,3773.333333,0.000000,0.000000,0.000000,4486.666667,0.000000,5954.871795,0.000000,0.000000,3902.051282,0.000000,0.000000,0.000000,3840.512821,8065.000000,8259.000000,87.862466,0.000000,0.000000,0.000000,0.000000,
1.000000,3765.128205,0.000000,0.000000,0.000000,4518.461538,0.000000,6026.666667,0.000000,0.000000,3946.666667,0.000000,0.000000,0.000000,3843.589744,8034.000000,8258.000000,87.870283,0.000000,0.000000,0.000000,0.000000,
2.000000,3982.564103,0.000000,0.000000,0.000000,4575.384615,0.000000,6115.897436,0.000000,0.000000,3988.205128,0.000000,0.000000,0.000000,3900.000000,8017.000000,8281.000000,87.878099,0.000000,0.000000,0.000000,0.000000,
3.000000,3883.076923,0.000000,0.000000,0.000000,4584.615385,0.000000,6037.435897,0.000000,0.000000,3924.615385,0.000000,0.000000,0.000000,3855.384615,7993.000000,8302.000000,87.885915,0.000000,0.000000,0.000000,0.000000,
4.000000,3792.820513,0.000000,0.000000,0.000000,4594.871795,0.000000,5979.487179,0.000000,0.000000,3886.666667,0.000000,0.000000,0.000000,3810.256410,7973.000000,8289.000000,87.893731,0.000000,0.000000,0.000000,0.000000,
5.000000,3988.205128,0.000000,0.000000,0.000000,4710.769231,0.000000,6031.794872,0.000000,0.000000,4025.641026,0.000000,0.000000,0.000000,3966.666667,7984.000000,8275.000000,87.901547,0.000000,0.000000,0.000000,0.000000,
6.000000,4191.282051,0.000000,0.000000,0.000000,4854.358974,0.000000,6096.410256,0.000000,0.000000,4216.923077,0.000000,0.000000,0.000000,4185.128205,8006.000000,8247.000000,87.909363,0.000000,0.000000,0.000000,0.000000,
7.000000,4232.820513,0.000000,0.000000,0.000000,4900.512821,0.000000,6106.666667,0.000000,0.000000,4268.717949,0.000000,0.000000,0.000000,4242.564103,8018.000000,8240.000000,87.917180,0.000000,0.000000,0.000000,0.000000,
8.000000,4189.230769,0.000000,0.000000,0.000000,4901.538462,0.000000,6062.564103,0.000000,0.000000,4238.974359,0.000000,0.000000,0.000000,4220.512821,8041.000000,8234.000000,87.924996,0.000000,0.000000,0.000000,0.000000,
9.000000,4153.333333,0.000000,0.000000,0.000000,4891.794872,0.000000,6045.128205,0.000000,0.000000,4227.692308,0.000000,0.000000,0.000000,4215.897436,8059.000000,8240.000000,87.932812,0.000000,0.000000,0.000000,0.000000,
10.000000,4103.076923,0.000000,0.000000,0.000000,4845.128205,0.000000,6084.615385,0.000000,0.000000,4194.358974,0.000000,0.000000,0.000000,4168.717949,8057.000000,8291.000000,87.940628,0.000000,0.000000,0.000000,0.000000,
11.000000,4090.256410,0.000000,0.000000,0.000000,4802.564103,0.000000,6117.435897,0.000000,0.000000,4160.512821,0.000000,0.000000,0.000000,4124.615385,8050.000000,8323.000000,87.948444,0.000000,0.000000,0.000000,0.000000,
12.000000,4139.487179,0.000000,0.000000,0.000000,4790.769231,0.000000,6045.641026,0.000000,0.000000,4165.128205,0.000000,0.000000,0.000000,4133.333333,8050.000000,8336.000000,87.956260,0.000000,0.000000,0.000000,0.000000,
13.000000,4167.179487,0.000000,0.000000,0.000000,4783.076923,0.000000,5965.641026,0.000000,0.000000,4168.205128,0.000000,0.000000,0.000000,4138.461538,8044.000000,8322.000000,87.964077,0.000000,0.000000,0.000000,0.000000,
14.000000,4182.051282,0.000000,0.000000,0.000000,4781.538462,0.000000,5974.871795,0.000000,0.000000,4162.051282,0.000000,0.000000,0.000000,4136.923077,8042.000000,8292.000000,87.971893,0.000000,0.000000,0.000000,0.000000,
15.000000,4213.846154,0.000000,0.000000,0.000000,4787.692308,0.000000,5971.282051,0.000000,0.000000,4177.435897,0.000000,0.000000,0.000000,4154.871795,8042.000000,8190.000000,87.979709,0.000000,0.000000,0.000000,0.000000,
16.000000,4212.307692,0.000000,0.000000,0.000000,4784.102564,0.000000,5894.358974,0.000000,0.000000,4206.153846,0.000000,0.000000,0.000000,4175.897436,8038.000000,8159.000000,87.987525,0.000000,0.000000,0.000000,0.000000,
17.000000,4141.025641,0.000000,0.000000,0.000000,4761.025641,0.000000,5858.461538,0.000000,0.000000,4203.589744,0.000000,0.000000,0.000000,4173.846154,8019.000000,8128.000000,87.995341,0.000000,0.000000,0.000000,0.000000,
18.000000,4062.564103,0.000000,0.000000,0.000000,4730.256410,0.000000,5930.256410,0.000000,0.000000,4187.692308,0.000000,0.000000,0.000000,4165.641026,8007.000000,8128.000000,88.003157,0.000000,0.000000,0.000000,0.000000,
19.000000,4030.769231,0.000000,0.000000,0.000000,4715.384615,0.000000,5936.410256,0.000000,0.000000,4183.589744,0.000000,0.000000,0.000000,4170.769231,7998.000000,8136.000000,88.010974,0.000000,0.000000,0.000000,0.000000,
20.000000,4027.692308,0.000000,0.000000,0.000000,4698.461538,0.000000,5844.615385,0.000000,0.000000,4180.000000,0.000000,0.000000,0.000000,4168.205128,7995.000000,8144.000000,88.018790,0.000000,0.000000,0.000000,0.000000,
21.000000,4043.589744,0.000000,0.000000,0.000000,4667.179487,0.000000,5825.128205,0.000000,0.000000,4167.179487,0.000000,0.000000,0.000000,4151.282051,8000.000000,8146.000000,88.026606,0.000000,0.000000,0.000000,0.000000,
22.000000,4079.487179,0.000000,0.000000,0.000000,4656.923077,0.000000,5871.282051,0.000000,0.000000,4154.871795,0.000000,0.000000,0.000000,4145.128205,8010.000000,8121.000000,88.034422,0.000000,0.000000,0.000000,0.000000,
23.000000,4108.205128,0.000000,0.000000,0.000000,4663.076923,0.000000,5875.384615,0.000000,0.000000,4157.948718,0.000000,0.000000,0.000000,4153.333333,8025.000000,8109.000000,88.042238,0.000000,0.000000,0.000000,0.000000,
24.000000,4101.025641,0.000000,0.000000,0.000000,4652.307692,0.000000,5872.820513,0.000000,0.000000,4161.538462,0.000000,0.000000,0.000000,4145.641026,8063.000000,8089.000000,88.050054,0.000000,0.000000,0.000000,0.000000,
25.000000,4086.666667,0.000000,0.000000,0.000000,4645.128205,0.000000,5896.923077,0.000000,0.000000,4170.769231,0.000000,0.000000,0.000000,4135.897436,8085.000000,8075.000000,88.057871,0.000000,0.000000,0.000000,0.000000,
26.000000,4123.076923,0.000000,0.000000,0.000000,4673.333333,0.000000,5896.410256,0.000000,0.000000,4210.769231,0.000000,0.000000,0.000000,4179.487179,8131.000000,8065.000000,88.065687,0.000000,0.000000,0.000000,0.000000,
27.000000,4161.538462,0.000000,0.000000,0.000000,4701.538462,0.000000,5825.641026,0.000000,0.000000,4249.743590,0.000000,0.000000,0.000000,4230.256410,8153.000000,8066.000000,88.073503,0.000000,0.000000,0.000000,0.000000,
28.000000,4146.666667,0.000000,0.000000,0.000000,4697.435897,0.000000,5776.410256,0.000000,0.000000,4249.743590,0.000000,0.000000,0.000000,4228.717949,8170.000000,8067.000000,88.081319,0.000000,0.000000,0.000000,0.000000,
29.000000,4140.512821,0.000000,0.000000,0.000000,4693.333333,0.000000,5806.153846,0.000000,0.000000,4250.769231,0.000000,0.000000,0.000000,4226.666667,8196.000000,8077.000000,88.089135,0.000000,0.000000,0.000000,0.000000,
30.000000,4149.230769,0.000000,0.000000,0.000000,4680.000000,0.000000,5813.846154,0.000000,0.000000,4250.256410,0.000000,0.000000,0.000000,4229.743590,8206.000000,8085.000000,88.096951,0.000000,0.000000,0.000000,0.000000,
31.000000,4137.948718,0.000000,0.000000,0.000000,4658.974359,0.000000,5787.692308,0.000000,0.000000,4217.948718,0.000000,0.000000,0.000000,4211.794872,8220.000000,8114.000000,88.104768,0.000000,0.000000,0.000000,0.000000,
32.000000,4141.538462,0.000000,0.000000,0.000000,4672.307692,0.000000,5871.282051,0.000000,0.000000,4212.307692,0.000000,0.000000,0.000000,4213.846154,8235.000000,8132.000000,88.112584,0.000000,0.000000,0.000000,0.000000,
33.000000,4152.307692,0.000000,0.000000,0.000000,4681.538462,0.000000,5963.589744,0.000000,0.000000,4231.794872,0.000000,0.000000,0.000000,4219.487179,8249.000000,8151.000000,88.120400,0.000000,0.000000,0.000000,0.000000,
34.000000,4133.846154,0.000000,0.000000,0.000000,4669.743590,0.000000,5894.358974,0.000000,0.000000,4227.179487,0.000000,0.000000,0.000000,4194.871795,8260.000000,8158.000000,88.128216,0.000000,0.000000,0.000000,0.000000,
35.000000,4128.205128,0.000000,0.000000,0.000000,4693.846154,0.000000,5763.076923,0.000000,0.000000,4227.692308,0.000000,0.000000,0.000000,4191.794872,8279.000000,8179.000000,88.136032,0.000000,0.000000,0.000000,0.000000,
36.000000,4142.564103,0.000000,0.000000,0.000000,4726.153846,0.000000,5736.923077,0.000000,0.000000,4247.179487,0.000000,0.000000,0.000000,4209.743590,8295.000000,8189.000000,88.143848,0.000000,0.000000,0.000000,0.000000,
37.000000,4138.461538,0.000000,0.000000,0.000000,4725.128205,0.000000,5757.435897,0.000000,0.000000,4250.256410,0.000000,0.000000,0.000000,4202.564103,8293.000000,8197.000000,88.151665,0.000000,0.000000,0.000000,0.000000,
38.000000,4141.025641,0.000000,0.000000,0.000000,4727.179487,0.000000,5762.051282,0.000000,0.000000,4249.743590,0.000000,0.000000,0.000000,4201.538462,8297.000000,8193.000000,88.159481,0.000000,0.000000,0.000000,0.000000,
39.000000,4156.410256,0.000000,0.000000,0.000000,4740.512821,0.000000,5788.717949,0.000000,0.000000,4268.205128,0.000000,0.000000,0.000000,4223.589744,8292.000000,8189.000000,88.167297,0.000000,0.000000,0.000000,0.000000,
40.000000,4149.230769,0.000000,0.000000,0.000000,4725.128205,0.000000,5818.461538,0.000000,0.000000,4265.641026,0.000000,0.000000,0.000000,4227.179487,8276.000000,8178.000000,88.175113,0.000000,0.000000,0.000000,0.000000,
41.000000,4112.307692,0.000000,0.000000,0.000000,4676.923077,0.000000,5821.025641,0.000000,0.000000,4218.974359,0.000000,0.000000,0.000000,4187.179487,8272.000000,8179.000000,88.182929,0.000000,0.000000,0.000000,0.000000,
42.000000,4080.512821,0.000000,0.000000,0.000000,4632.307692,0.000000,5827.692308,0.000000,0.000000,4177.948718,0.000000,0.000000,0.000000,4150.769231,8264.000000,8170.000000,88.190745,0.000000,0.000000,0.000000,0.000000,
43.000000,4088.205128,0.000000,0.000000,0.000000,4632.307692,0.000000,5866.153846,0.000000,0.000000,4180.512821,0.000000,0.000000,0.000000,4162.564103,8265.000000,8157.000000,88.198562,0.000000,0.000000,0.000000,0.000000,
44.000000,4117.948718,0.000000,0.000000,0.000000,4656.923077,0.000000,5850.769231,0.000000,0.000000,4191.794872,0.000000,0.000000,0.000000,4188.717949,8256.000000,8153.000000,88.206378,0.000000,0.000000,0.000000,0.000000,
45.000000,4140.512821,0.000000,0.000000,0.000000,4647.692308,0.000000,5802.564103,0.000000,0.000000,4183.076923,0.000000,0.000000,0.000000,4196.923077,8241.000000,8145.000000,88.214194,0.000000,0.000000,0.000000,0.000000,
46.000000,4147.179487,0.000000,0.000000,0.000000,4614.871795,0.000000,5778.974359,0.000000,0.000000,4172.820513,0.000000,0.000000,0.000000,4196.923077,8236.000000,8138.000000,88.222010,0.000000,0.000000,0.000000,0.000000,
47.000000,4138.461538,0.000000,0.000000,0.000000,4604.102564,0.000000,5756.410256,0.000000,0.000000,4162.051282,0.000000,0.000000,0.000000,4190.256410,8215.000000,8117.000000,88.229826,0.000000,0.000000,0.000000,0.000000,
48.000000,4127.179487,0.000000,0.000000,0.000000,4603.589744,0.000000,5690.769231,0.000000,0.000000,4138.461538,0.000000,0.000000,0.000000,4181.025641,8207.000000,8098.000000,88.237642,0.000000,0.000000,0.000000,0.000000,
49.000000,4132.307692,0.000000,0.000000,0.000000,4578.461538,0.000000,5645.128205,0.000000,0.000000,4118.461538,0.000000,0.000000,0.000000,4187.179487,8183.000000,8085.000000,88.245459,0.000000,0.000000,0.000000,0.000000,
50.000000,4123.076923,0.000000,0.000000,0.000000,4520.000000,0.000000,5677.948718,0.000000,0.000000,4085.641026,0.000000,0.000000,0.000000,4176.410256,8160.000000,8088.000000,88.253275,0.000000,0.000000,0.000000,0.000000,
